id,col1,col2,col3
399603,384,0.6834937628810068,B
846266,864,0.8284245127158432,D
639844,235,0.482119552220866,A
874331,818,0.013642885082047473,D
491180,538,0.7613942786069884,C
370867,228,0.15027474136219798,C
247749,510,0.6760634583296702,A
612404,630,0.8677285412746599,D
590124,68,0.24287076746285474,B
69502,547,0.9314113768345537,A
820913,396,0.03382588630659167,A
357144,17,0.49972517161057795,D
994142,197,0.42623087561489537,C
293880,437,0.5054289684084093,D
173941,955,0.5998496525297944,B
328611,432,0.8735619808489654,B
187209,921,0.9552060596245185,B
291490,138,0.48864236107972714,D
932887,514,0.6665308057276745,C
341039,498,0.07492928689923262,B
943770,122,0.8826521241211562,A
462878,582,0.06442891924825878,D
417483,121,0.09711616789674105,C
190706,250,0.39982319726569415,D
228390,283,0.2405984447443622,D
412111,194,0.8434819735589323,D
82358,721,0.6949169135666811,C
451536,946,0.2509266816852398,B
26517,116,0.507563858954467,B
461778,338,0.7493188670796901,B
938579,897,0.3855023609505852,C
489346,270,0.41002308838706913,B
407515,648,0.06492522939810041,D
755832,744,0.1428118109705413,A
54826,672,0.3456852158280639,A
274202,48,0.8887394327330659,D
937583,929,0.30574462531911106,A
302491,731,0.8102683217095572,A
414419,611,0.6126786700773086,C
482098,842,0.9922282249581396,B
217336,474,0.8205014322302455,C
329032,965,0.6384596843598376,A
986431,731,0.2616869944324085,A
406485,148,0.1132242536259308,B
296126,234,0.49980277058381506,C
359316,263,0.5210513434798651,D
472512,658,0.4177986088117933,B
858615,547,0.7466449849670009,D
163073,646,0.2244811853540143,A
638136,324,0.9657766770441952,C
756470,775,0.2595422516579713,D
665445,136,0.04933237118643463,D
388732,840,0.8371305945018459,B
622171,59,0.7740419313921895,A
76913,56,0.8675442538461291,C
839195,294,0.09558341501793577,C
651083,169,0.8147259515886063,D
156907,299,0.04596500481978205,C
288010,994,0.2781430806030115,A
155459,70,0.8478216429697331,C
871042,648,0.8331168926136441,C
487992,728,0.22720426998433862,D
639869,904,0.3444190575245637,C
881122,574,0.8308280985280813,C
78439,770,0.7061120723580446,A
353365,337,0.5917799440666348,D
144798,300,0.22349289850199283,D
868065,896,0.278079502984508,C
208638,54,0.10695990683187095,B
682648,67,0.6516847565764025,C
859293,134,0.22990092074866975,A
894075,459,0.3898906824304017,D
210469,847,0.37908738777248774,B
655054,749,0.2912793491239323,C
287247,739,0.7295907435556006,B
996297,27,0.8006901799751671,B
472358,754,0.29716737630508494,A
315647,35,0.6678491502918232,D
354689,521,0.33591881061566387,D
473706,840,0.9487417155425992,C
7850,387,0.6118763927951633,A
620870,892,0.5954809953735742,B
602590,424,0.6648848740652615,C
552854,614,0.461797205837736,A
169495,43,0.8973269114429216,C
586225,794,0.44095066292647667,D
645656,843,0.9242632437364359,A
790408,512,0.07556333839586504,B
988028,403,0.22109506724465067,A
166566,624,0.9105169148118912,B
296565,873,0.6776999702029534,B
320946,914,0.5452940161839247,A
796465,185,0.9999061352946146,A
268930,211,0.29254605894064545,A
780943,896,0.1272867276798969,A
719244,834,0.006896122229011592,A
441009,209,0.2099946939637225,C
792911,190,0.3656564946649907,C
720736,948,0.9775359833377357,C
150731,790,0.28437287355800245,C
295243,485,0.5507618132694515,B
473573,491,0.7842104625221863,A
367318,117,0.23726721756904767,C
436382,448,0.04173057912053635,B
963760,626,0.5332498651892678,B
913218,684,0.19388811663304084,A
467249,75,0.3752968921795453,D
866665,815,0.38176505575342856,B
18382,770,0.9336084598261166,C
326769,932,0.12497692766271329,C
829144,619,0.6182733910466048,C
980403,634,0.3228197704788107,B
664918,55,0.3015587560122279,B
887266,318,0.5148809144576445,C
4199,40,0.41549926064484466,A
319039,940,0.9977488693670621,D
558817,150,0.17979327218557584,D
314859,366,0.6720198760018262,B
245242,335,0.5272910808214915,C
479361,692,0.9196841898565241,C
285697,283,0.08560684981272892,A
409164,955,0.06009417949793894,B
322569,297,0.7861143049676336,D
177694,295,0.8510929269620731,B
843841,27,0.0002466573444304121,D
459500,83,0.08455159455428496,A
672998,726,0.06316782931506604,A
583616,920,0.31270522746211993,C
220832,741,0.731100717491841,C
278188,499,0.9716341636956634,C
966679,191,0.11165073408765569,B
437724,820,0.7688602558398455,A
337268,868,0.8168004184472311,C
766573,530,0.7649331232261837,C
819316,609,0.989596108021996,D
500572,556,0.2169474976876956,C
80127,581,0.8488205178386038,D
363262,371,0.0068197906405293995,B
641465,447,0.017464543052937764,D
357769,292,0.2528379865339141,B
188999,534,0.31003517447593565,A
439177,122,0.5584973524451761,D
414566,2,0.6402607985399037,A
86678,932,0.46006245095231135,D
241030,151,0.8478401497573654,B
318662,235,0.6191294129351489,C
611256,490,0.38171631649532967,D
555522,287,0.650618860919552,C
950234,261,0.767754652764057,B
764067,732,0.7311309748721795,A
133276,517,0.7185874190547165,A
761830,676,0.1277579984931022,A
92066,621,0.3428080632045184,B
71520,470,0.9696072177899753,D
339780,338,0.036178221135018784,C
976663,484,0.4272281861764431,A
724591,910,0.17026930111866978,B
512337,870,0.089543531641892,A
94587,735,0.022419870136883513,D
769622,569,0.342516380369405,C
375667,737,0.6284265698943523,D
280551,713,0.8424502295651403,C
388367,980,0.5763964666202807,C
585682,997,0.6520204262720019,D
956754,771,0.16287817687577244,C
744744,615,0.00650053076637136,B
165665,152,0.9586748663054926,A
783025,715,0.23923295478663953,C
263054,904,0.57345894490692,A
225916,79,0.9821937482266392,D
27186,732,0.1469601889750789,D
773974,710,0.002639230141925686,C
536410,753,0.6344172153802493,B
295818,325,0.9047200888328877,A
487293,16,0.3293272512051141,A
849961,133,0.10483385453229377,A
811711,578,0.49819061038900525,A
726816,731,0.7035671589017881,D
444866,565,0.5640588363390722,D
990734,107,0.6846988352287814,B
664029,151,0.8656559640173612,C
481524,296,0.5831168392197477,C
637044,27,0.922935602030957,C
828513,78,0.5171901090827485,B
540104,684,0.4858696583226212,C
581300,807,0.47054059672150617,C
274776,62,0.7192810287247117,C
946270,616,0.0946480767545218,C
496546,568,0.4820834075156252,A
942946,249,0.8064193752010093,D
773907,324,0.9296153500660945,B
676773,648,0.8806803265137114,D
994767,704,0.8300442624949577,B
799996,601,0.04862182445582042,B
81741,690,0.2166211424938682,A
673556,988,0.706445410155425,C
987422,949,0.5167479700297098,B
930198,225,0.7557392195359323,C
756353,336,0.6715091340925883,C
620556,649,0.7521965917192794,A
74275,293,0.41742740307323967,B
518208,989,0.8399596856133928,C
144456,122,0.5156296190945227,D
557375,457,0.3647018232936251,C
3916,695,0.4155844907540591,B
543539,4,0.5953864151728739,D
763947,205,0.652517775666502,B
71921,53,0.34330065414375144,B
237635,615,0.5164866884857083,B
639394,471,0.9162654518950553,C
619333,942,0.3481284951729464,C
602913,228,0.8176174049145466,A
816045,510,0.7505457973814592,C
738560,389,0.1508441455290952,C
89151,750,0.4768456127278271,B
811851,599,0.6000659431991239,A
176489,454,0.1858285786875905,B
210739,453,0.9589457714362333,B
53823,333,0.018253618477727662,D
368862,71,0.23015912932337546,B
548518,696,0.9870443017894057,D
822782,698,0.7171371466487968,C
242447,915,0.8935677837115442,B
947481,156,0.6627759173341764,A
745250,788,0.5641324391343775,C
450820,46,0.12741947045167745,D
63970,827,0.02047764063820512,D
970716,167,0.9175010011112824,A
261959,49,0.5299950620329352,C
866602,343,0.3677805733980847,D
433737,200,0.5979370754928882,D
815622,541,0.4041803143624041,A
352635,664,0.6940489945441564,A
425607,967,0.516119343973223,D
711576,626,0.1762973831946446,D
159466,765,0.5595906810737344,C
887888,813,0.7305503032397085,D
355882,122,0.955924930531543,A
810593,38,0.9294895948899572,C
511194,905,0.2155773105402461,C
606165,482,0.5061046938149031,B
457298,201,0.8114246725689576,B
774886,430,0.9560787327261967,A
567555,87,0.7329084365707784,B
435953,455,0.989051282010815,A
455536,661,0.9498161567648832,C
346628,511,0.3371970238082139,D
920671,723,0.0037995987922121444,A
419244,349,0.6293802547367885,D
963889,491,0.16532129830098963,D
101623,290,0.08798847144566468,B
51416,215,0.04816296851429358,A
550923,754,0.92092376176099,A
957716,280,0.9711521992648802,A
747843,299,0.9507061119163085,B
297465,883,0.9526067886828946,C
913489,980,0.3886585790661641,A
82568,512,0.28248080720826707,A
696958,974,0.645757418077436,C
652232,454,0.7267902772189787,D
64932,535,0.25926348557417456,B
643654,456,0.6572142380874129,A
290104,119,0.5724567280524115,C
380975,659,0.37288055917696006,B
569757,439,0.7165945562736539,C
987426,636,0.1588652562302063,A
312825,248,0.5789147928824617,D
671848,99,0.23196032013502732,B
808758,807,0.5519157455830194,C
503439,669,0.10771146043465107,D
135393,238,0.5761006674095412,C
910768,124,0.15451287278721815,D
951932,442,0.060604643212237685,C
560047,512,0.3571518601029742,B
877627,943,0.5964272475132273,C
30575,795,0.33356583491643843,B
480484,922,0.45404433193502014,D
752576,542,0.2913763049060326,A
569729,883,0.9035709464964533,B
930498,484,0.5016771842483061,C
768008,795,0.9278476874306679,A
260200,366,0.7154447459151003,A
547148,756,0.7860395055824276,C
920211,63,0.9477007712822222,A
791719,84,0.985091277419485,D
49483,214,0.48076473122769037,A
999444,854,0.9633030212931972,B
57568,899,0.1465038124755783,B
972815,859,0.7656629938319662,B
530598,766,0.017377834024903227,A
733260,25,0.8735511792302432,C
450412,286,0.5485637225688825,D
174772,594,0.08808396488064119,B
522777,255,0.9863993928584677,D
681082,880,0.6685207444266149,D
103919,632,0.8268123616952903,B
771879,178,0.812253330033866,B
212780,797,0.2718694633395825,C
143331,757,0.15251385512559945,A
873746,611,0.032802699065171526,B
994598,533,0.4044318662126217,B
36678,855,0.2804510855952267,D
528024,246,0.5074954136090266,C
684562,659,0.30682799414955886,C
327145,575,0.7368317143791993,B
222279,805,0.5171127168715377,B
146097,948,0.8299599338540925,C
832342,70,0.13379980806164948,C
24328,743,0.13742621404572142,A
719607,93,0.46834449777212817,A
204852,304,0.03243102039303547,C
877600,90,0.11998981651707685,D
716481,57,0.5963004301344367,C
393805,807,0.49342382329855883,B
111761,858,0.003429377582130466,B
910577,782,0.20429696301600775,D
240045,818,0.44186709066645047,B
391265,401,0.49779327676494056,D
361524,734,0.19161910515250535,A
931975,394,0.21487150113204956,D
545866,209,0.5196170488534305,B
576653,495,0.3230713658087574,C
974785,733,0.17708113008167992,D
901846,392,0.6329087142665003,C
163406,700,0.7286048892420263,C
434513,96,0.9151837895901738,C
737638,234,0.1835688710192549,C
576360,823,0.14874578081083012,C
660085,78,0.8010780911307638,C
47742,947,0.22214088005573163,C
254991,316,0.10203012449296434,C
273066,424,0.4630403604554829,A
634954,879,0.20932896163579928,B
409094,746,0.44740196685441025,D
848366,841,0.5007644409240773,B
84552,488,0.8005888027942586,B
594253,809,0.9107568442164446,A
137983,968,0.21647968650357974,C
310204,622,0.976278560619858,D
444013,671,0.6698343924620902,B
677898,780,0.4102425394110083,D
557111,746,0.40848959871859103,B
246244,56,0.9123474738287467,A
180666,924,0.9893855541605139,C
905518,486,0.690391060973751,A
990384,654,0.42464373004584055,B
154454,158,0.9987284067608294,B
216191,774,0.4183136835734692,B
64558,591,0.8032634018898099,B
59503,424,0.04012754138664021,C
853805,891,0.3975537344487733,A
765818,437,0.09238020475450048,A
251773,753,0.4175418610671773,D
430153,442,0.9490615388130061,B
118165,57,0.8026064845998282,B
238003,198,0.17959288689879005,D
884580,865,0.36425763346848794,C
54150,557,0.777225960152725,D
25192,712,0.36145577844622545,A
419365,28,0.4968677011146312,A
365341,976,0.5397118258169897,A
532668,237,0.1384200423158033,A
839345,668,0.8553013449214836,B
821195,68,0.17701387226354914,A
174895,214,0.5101826279199742,A
19588,244,0.4065021804982347,B
181974,955,0.4764116268801002,B
577429,5,0.6437933542349558,A
917025,151,0.7275320029485993,C
96617,913,0.7819918082691749,A
698496,589,0.7252168469797162,C
422733,878,0.07782732201883225,A
872053,828,0.9286430360950801,A
464590,154,0.8484237507054865,B
498774,839,0.1276438881252564,B
21273,43,0.600139650750517,A
211821,939,0.48233926317755504,A
171514,501,0.7926345657645022,A
384467,77,0.22891446984249086,C
686578,524,0.06409510871130497,B
189225,909,0.7068401226945399,B
876276,278,0.010339377983263232,A
883388,509,0.28407899612846577,A
664474,557,0.6548395189277376,D
181875,57,0.2827524428161572,C
387746,194,0.2206773183033508,D
604648,877,0.30493086513738943,C
774927,979,0.4436126032940354,B
238846,821,0.1460978874969966,B
949824,971,0.7504202463730344,D
33701,294,0.11513705319840173,A
108369,844,0.8504153177590957,D
491479,164,0.36138519818464154,C
790969,826,0.724001533235091,B
174529,882,0.8421682339027572,A
918152,822,0.641531280919224,A
321094,10,0.7829881117915659,D
707077,759,0.7905240317019402,B
117352,606,0.3158249787630939,B
531402,37,0.3532230814972982,C
654399,303,0.4304423730338466,D
105238,911,0.6642664318721397,A
349854,812,0.41702525470828655,C
966928,897,0.04848247805764494,A
729533,599,0.5490796975372366,C
307610,623,0.07076624969917333,D
632649,488,0.3293880407868274,A
745645,879,0.5998924523563874,B
626706,513,0.11640687781001413,A
19218,960,0.1893917893358873,D
305566,533,0.6610497714472194,C
63185,874,0.7052316199547277,A
654655,123,0.5925915916278619,C
572950,855,0.3813277440304026,B
783216,517,0.5286862171847115,D
269297,594,0.2838603752176424,C
312497,965,0.48581792053217454,A
880472,99,0.5914181238428949,B
243560,619,0.18515030788498688,D
491352,156,0.4096289398401243,A
735273,938,0.47027383797442024,C
72318,964,0.4221691991426548,A
471898,692,0.12244374430926963,D
145443,946,0.06613615279772356,D
577235,234,0.9154280388140955,D
181785,146,0.36360017373652664,B
748822,919,0.37237233399734193,B
510020,989,0.0527294077008682,B
75472,249,0.6795535203837598,D
196697,798,0.10020640179181395,A
413875,834,0.5188951710168976,D
509156,204,0.8251978895878584,C
537481,537,0.13398290556028414,B
829459,553,0.15398654308361093,B
470789,871,0.6630825532201486,B
809693,503,0.2127471403497705,D
15792,291,0.7847105698971338,D
246364,823,0.0839258594565726,B
224221,843,0.570948485436998,D
648189,883,0.2436000961596999,D
763717,460,0.8804902034191407,D
432858,888,0.3096263720681999,A
153993,487,0.19958751618687898,C
50243,15,0.6543554644659415,D
405669,827,0.05451878531888865,C
26998,988,0.3832088654237794,C
859609,148,0.7816150950077784,A
36576,786,0.6386296550979372,C
910369,237,0.74997095936464,A
76903,322,0.5207538811153378,D
729568,496,0.22768810024585628,A
415892,519,0.07354269091534282,D
986627,120,0.1464918639280578,B
194100,357,0.442311554129286,C
673551,860,0.8657448286098424,C
790795,894,0.44479968589060315,C
708723,929,0.5962992539566153,C
845856,259,0.13474105275010362,C
49029,313,0.8154512273285097,C
384641,776,0.5674006065003377,A
46215,890,0.7472550087052328,D
882735,385,0.16208112511010564,A
858834,451,0.003062595218212394,D
888216,521,0.5658483850916882,C
791894,322,0.1437818104096198,A
340512,854,0.2650813860905781,B
474088,461,0.9912856367143233,A
750756,89,0.7998107633982569,B
211047,964,0.7440952726926281,D
299433,132,0.7157579677022594,C
705965,667,0.41743170472867386,C
783983,400,0.5747469776676204,C
423437,27,0.10789626513500084,A
264348,253,0.9653291375092307,D
688623,990,0.1995000605533086,A
118930,278,0.9451955591226098,D
582648,98,0.5693727219924749,B
108347,785,0.015356477039082272,A
508362,947,0.9654405729560914,C
828012,80,0.3949987584964735,D
563852,534,0.9230089933683828,A
789684,843,0.7746697415740404,C
431605,717,0.49688000965043133,C
444727,528,0.8145691934300296,A
819417,895,0.648353462328959,A
599392,465,0.7657020578846547,D
514981,739,0.5797308790590554,C
828066,66,0.891512070343527,D
137137,646,0.6915268559951638,C
471920,66,0.7068909425037619,A
492390,955,0.17862072143431473,B
957320,98,0.27490224354157944,D
145833,924,0.6025534972184146,B
132587,614,0.941714579844523,D
688394,562,0.9585062899674617,D
247392,248,0.34293063604271057,B
950199,948,0.22660024535629553,B
606780,91,0.014691367515170084,D
311330,932,0.44793926571287357,B
203948,530,0.2949345874840187,D
350579,235,0.9151174924958096,D
184715,982,0.54028601875351,D
627003,3,0.19191648613051737,B
36859,528,0.2029066155176189,D
910846,541,0.6768869577232134,A
579605,154,0.8979048596698435,A
680500,779,0.41575150694945073,C
496479,91,0.8545508804056601,A
124271,634,0.8078939740362933,C
9910,293,0.7996697100720983,A
533402,610,0.07248195499894239,A
58739,459,0.7536867325300914,D
860325,507,0.8720370242785267,D
834572,939,0.06472576541426611,C
824991,919,0.46734964612495145,B
179626,650,0.5794660902628607,B
506973,348,0.5474041935834538,C
997563,574,0.7812796229071225,D
168269,147,0.2438866536484302,B
453411,546,0.7448528496597313,C
146290,469,0.1113333999744125,D
942493,339,0.009139837892102154,C
354128,46,0.49880703943562565,D
696696,212,0.6316899961233173,C
709448,118,0.570857397907401,D
802226,13,0.4500328786615383,D
947375,123,0.30062871114394507,D
649350,484,0.019354133869850187,A
277639,562,0.9676475518698753,B
839114,460,0.67722058330896,A
491972,446,0.8517093232238961,B
471454,141,0.02612856291471677,D
467171,910,0.7341080896573725,B
89684,96,0.45078362253008253,D
530158,593,0.840353975556853,A
934739,699,0.4602360164741699,D
578885,38,0.38350515000438923,B
223271,860,0.3726618886390817,D
191333,486,0.48727877362593586,B
433167,350,0.4318504139234345,D
374170,941,0.5505749465713815,B
182232,541,0.5903056538001513,B
80571,319,0.21181295813395795,B
879503,606,0.7724008999794921,D
904885,199,0.3295198222477703,A
598486,984,0.5688736895602916,D
559268,111,0.7154157223260854,B
593096,588,0.7168680338567626,C
121833,366,0.9844698553141035,D
581522,53,0.11785442877805463,D
88312,101,0.6686867797407406,B
174288,761,0.9441682557353335,B
383586,406,0.2604883447214449,B
499868,386,0.8183035212144949,A
580183,629,0.32153952828941457,C
348808,325,0.7674580457254849,A
262621,204,0.6380939653377828,D
753557,285,0.49002944009327865,A
342063,618,0.9695570549932399,B
808600,92,0.7104767355609528,B
980788,148,0.9672221436168642,D
256679,894,0.4187474189362048,D
321839,89,0.5030370891081437,C
529234,351,0.3638383646487571,B
541365,150,0.5641543438659736,D
991013,500,0.05335497148184176,D
110416,24,0.20275307466727943,A
194353,588,0.037651160739308076,C
225275,101,0.4317319803539301,D
892209,791,0.7987119148758309,C
19176,646,0.7638153142664702,D
721318,214,0.7129457118661467,C
704117,650,0.4002876799211912,C
418683,502,0.900930147792153,A
671066,950,0.9614771192467123,C
99749,603,0.8086318423328381,B
181572,46,0.44324422900322014,D
801831,781,0.6308864346417554,A
64605,950,0.9170596855894503,B
422849,168,0.5178776509209247,B
483756,658,0.6369008113175882,B
615049,720,0.5262499264403242,C
869715,634,0.04333543212006763,B
895629,836,0.7283006159960487,C
97753,615,0.540931774212112,D
8090,371,0.749449002811467,A
205936,307,0.3174190762251151,D
562945,150,0.4918340907684343,C
276009,428,0.39190005963993946,D
134409,446,0.8999993390748213,A
574335,48,0.9771826214453991,B
213067,94,0.48247997355126326,D
161424,31,0.177898606688641,B
714975,562,0.8488929631963011,A
771087,524,0.22361094152195637,B
911495,590,0.26991934758457004,B
469151,997,0.9898380263179745,A
994867,117,0.6759606886183164,B
684807,128,0.4454890821794584,C
427190,48,0.14292674253888427,D
864556,185,0.545022509171444,C
393035,181,0.41113289707092715,B
808147,144,0.8548392620959643,D
695715,182,0.5362686097741717,C
805778,920,0.1735704789885767,C
482376,48,0.2323774123370792,D
238038,777,0.22886936918484158,A
631009,366,0.5178697472937333,D
204692,810,0.8321917057729831,B
